DATABASE_ID,NAME,SET,CLASS,COST,RARITY,TYPE,INGAME_ID
41479,Hot Spring Guardian,Journey to Un'Goro,SHAMAN,3,COMMON,MINION,UNG_938
41478,Primalfin Lookout,Journey to Un'Goro,NEUTRAL,3,COMMON,MINION,UNG_937
41427,Fire Plume's Heart,Journey to Un'Goro,WARRIOR,1,LEGENDARY,SPELL,UNG_934
41425,King Mosh,Journey to Un'Goro,WARRIOR,9,LEGENDARY,MINION,UNG_933
41420,Molten Blade,Journey to Un'Goro,WARRIOR,1,RARE,WEAPON,UNG_929
41418,Tar Creeper,Journey to Un'Goro,NEUTRAL,3,COMMON,MINION,UNG_928
41407,Sudden Genesis,Journey to Un'Goro,WARRIOR,5,EPIC,SPELL,UNG_927
41406,Cornered Sentry,Journey to Un'Goro,WARRIOR,2,RARE,MINION,UNG_926
41404,Ornery Direhorn,Journey to Un'Goro,WARRIOR,6,COMMON,MINION,UNG_925
41076,Pterrordax Hatchling,Journey to Un'Goro,NEUTRAL,3,COMMON,MINION,UNG_001
41401,Iron Hide,Journey to Un'Goro,WARRIOR,1,COMMON,SPELL,UNG_923
41400,Explore Un'Goro,Journey to Un'Goro,WARRIOR,2,EPIC,SPELL,UNG_922
41368,The Marsh Queen,Journey to Un'Goro,HUNTER,1,LEGENDARY,SPELL,UNG_920
41366,Swamp King Dred,Journey to Un'Goro,HUNTER,7,LEGENDARY,MINION,UNG_919
41925,Humongous Razorleaf,Journey to Un'Goro,NEUTRAL,3,RARE,MINION,UNG_844
41363,Dinomancy,Journey to Un'Goro,HUNTER,2,EPIC,SPELL,UNG_917
41358,Crackling Razormaw,Journey to Un'Goro,HUNTER,2,COMMON,MINION,UNG_915
41357,Raptor Hatchling,Journey to Un'Goro,HUNTER,1,RARE,MINION,UNG_914
41354,Tol'vir Warden,Journey to Un'Goro,HUNTER,5,RARE,MINION,UNG_913
41353,Jeweled Macaw,Journey to Un'Goro,HUNTER,1,COMMON,MINION,UNG_912
41350,Grievous Bite,Journey to Un'Goro,HUNTER,2,COMMON,SPELL,UNG_910
41294,Ozruk,Journey to Un'Goro,NEUTRAL,9,LEGENDARY,MINION,UNG_907
41289,Spiritsinger Umbra,Journey to Un'Goro,NEUTRAL,4,LEGENDARY,MINION,UNG_900
42011,Hallucination,Journey to Un'Goro,ROGUE,1,COMMON,SPELL,UNG_856
42009,Free From Amber,Journey to Un'Goro,PRIEST,8,RARE,SPELL,UNG_854
41954,Tyrantus,Journey to Un'Goro,DRUID,10,LEGENDARY,MINION,UNG_852
41935,Elise the Trailblazer,Journey to Un'Goro,NEUTRAL,5,LEGENDARY,MINION,UNG_851
41096,Bright-Eyed Scout,Journey to Un'Goro,NEUTRAL,4,EPIC,MINION,UNG_113
41928,Blazecaller,Journey to Un'Goro,NEUTRAL,7,EPIC,MINION,UNG_847
41927,Shimmering Tempest,Journey to Un'Goro,MAGE,2,COMMON,MINION,UNG_846
41360,Stampede,Journey to Un'Goro,HUNTER,1,EPIC,SPELL,UNG_916
41094,Living Mana,Journey to Un'Goro,DRUID,5,EPIC,SPELL,UNG_111
41286,Charged Devilsaur,Journey to Un'Goro,NEUTRAL,8,EPIC,MINION,UNG_099
41081,Earthen Scales,Journey to Un'Goro,DRUID,1,RARE,SPELL,UNG_108
41169,Shadow Visions,Journey to Un'Goro,PRIEST,2,EPIC,SPELL,UNG_029
41168,Open the Waygate,Journey to Un'Goro,MAGE,1,LEGENDARY,SPELL,UNG_028
41162,Pyros,Journey to Un'Goro,MAGE,2,LEGENDARY,MINION,UNG_027
41159,Volcano,Journey to Un'Goro,SHAMAN,5,RARE,SPELL,UNG_025
41158,Mana Bind,Journey to Un'Goro,MAGE,3,RARE,SPELL,UNG_024
41155,Mirage Caller,Journey to Un'Goro,PRIEST,3,RARE,MINION,UNG_022
41154,Steam Surger,Journey to Un'Goro,MAGE,4,RARE,MINION,UNG_021
41153,Arcanologist,Journey to Un'Goro,MAGE,2,COMMON,MINION,UNG_020
41152,Air Elemental,Journey to Un'Goro,SHAMAN,1,COMMON,MINION,UNG_019
41151,Flame Geyser,Journey to Un'Goro,MAGE,2,COMMON,SPELL,UNG_018
41145,Sunkeeper Tarim,Journey to Un'Goro,PALADIN,6,LEGENDARY,MINION,UNG_015
41139,Hydrologist,Journey to Un'Goro,PALADIN,2,COMMON,MINION,UNG_011
41138,Sated Threshadon,Journey to Un'Goro,NEUTRAL,7,COMMON,MINION,UNG_010
41137,Ravasaur Runt,Journey to Un'Goro,NEUTRAL,2,COMMON,MINION,UNG_009
41170,Binding Heal,Journey to Un'Goro,PRIEST,1,COMMON,SPELL,UNG_030
41130,Dinosize,Journey to Un'Goro,PALADIN,8,EPIC,SPELL,UNG_004
41499,Unite the Murlocs,Journey to Un'Goro,SHAMAN,1,LEGENDARY,SPELL,UNG_942
41683,Gluttonous Ooze,Journey to Un'Goro,NEUTRAL,3,EPIC,MINION,UNG_946
41690,Molten Reflection,Journey to Un'Goro,MAGE,4,RARE,SPELL,UNG_948
41859,Vinecleaver,Journey to Un'Goro,PALADIN,7,RARE,WEAPON,UNG_950
41864,Spikeridged Steed,Journey to Un'Goro,PALADIN,6,RARE,SPELL,UNG_952
41866,Primalfin Champion,Journey to Un'Goro,PALADIN,2,EPIC,MINION,UNG_953
41868,The Last Kaleidosaur,Journey to Un'Goro,PALADIN,1,LEGENDARY,SPELL,UNG_954
41878,Meteor,Journey to Un'Goro,MAGE,6,EPIC,SPELL,UNG_955
41879,Spirit Echo,Journey to Un'Goro,SHAMAN,3,EPIC,SPELL,UNG_956
41890,Direhorn Hatchling,Journey to Un'Goro,WARRIOR,5,RARE,MINION,UNG_957
41912,Lost in the Jungle,Journey to Un'Goro,PALADIN,1,COMMON,SPELL,UNG_960
41944,Adaptation,Journey to Un'Goro,PALADIN,1,COMMON,SPELL,UNG_961
41945,Lightfused Stegodon,Journey to Un'Goro,PALADIN,4,RARE,MINION,UNG_962
42046,Lyra the Sunshard,Journey to Un'Goro,PRIEST,5,LEGENDARY,MINION,UNG_963
41120,Volcanosaur,Journey to Un'Goro,NEUTRAL,7,RARE,MINION,UNG_002
41173,Crystalline Oracle,Journey to Un'Goro,PRIEST,1,RARE,MINION,UNG_032
41176,Radiant Elemental,Journey to Un'Goro,PRIEST,2,COMMON,MINION,UNG_034
41177,Curious Glimmerroot,Journey to Un'Goro,PRIEST,3,EPIC,MINION,UNG_035
40991,Evolving Spores,Journey to Un'Goro,DRUID,4,RARE,SPELL,UNG_103
40973,Shellshifter,Journey to Un'Goro,DRUID,4,RARE,MINION,UNG_101
40971,Verdant Longneck,Journey to Un'Goro,DRUID,5,COMMON,MINION,UNG_100
41494,Awaken the Makers,Journey to Un'Goro,PRIEST,1,LEGENDARY,SPELL,UNG_940
41265,Gentle Megasaur,Journey to Un'Goro,NEUTRAL,4,EPIC,MINION,UNG_089
41264,Tortollan Primalist,Journey to Un'Goro,NEUTRAL,8,EPIC,MINION,UNG_088
41263,Bittertide Hydra,Journey to Un'Goro,NEUTRAL,5,EPIC,MINION,UNG_087
41262,Giant Anaconda,Journey to Un'Goro,DRUID,7,EPIC,MINION,UNG_086
41261,Emerald Hive Queen,Journey to Un'Goro,NEUTRAL,1,EPIC,MINION,UNG_085
41260,Fire Plume Phoenix,Journey to Un'Goro,NEUTRAL,4,COMMON,MINION,UNG_084
41259,Devilsaur Egg,Journey to Un'Goro,NEUTRAL,3,RARE,MINION,UNG_083
41257,Thunder Lizard,Journey to Un'Goro,NEUTRAL,3,COMMON,MINION,UNG_082
41253,Frozen Crusher,Journey to Un'Goro,NEUTRAL,6,RARE,MINION,UNG_079
41252,Tortollan Forager,Journey to Un'Goro,DRUID,2,COMMON,MINION,UNG_078
41249,Eggnapper,Journey to Un'Goro,NEUTRAL,3,COMMON,MINION,UNG_076
41247,Vicious Fledgling,Journey to Un'Goro,NEUTRAL,3,RARE,MINION,UNG_075
41245,Rockpool Hunter,Journey to Un'Goro,NEUTRAL,2,COMMON,MINION,UNG_073
41180,Tortollan Shellraiser,Journey to Un'Goro,PRIEST,4,COMMON,MINION,UNG_037
41191,Ravenous Pterrordax,Journey to Un'Goro,WARLOCK,4,COMMON,MINION,UNG_047
41194,Tar Lurker,Journey to Un'Goro,WARLOCK,5,COMMON,MINION,UNG_049
41207,Razorpetal Volley,Journey to Un'Goro,ROGUE,2,COMMON,SPELL,UNG_057
41208,Razorpetal Lasher,Journey to Un'Goro,ROGUE,2,COMMON,MINION,UNG_058
41212,Mimic Pod,Journey to Un'Goro,ROGUE,3,RARE,SPELL,UNG_060
41086,Elder Longneck,Journey to Un'Goro,DRUID,3,COMMON,MINION,UNG_109
41213,Obsidian Shard,Journey to Un'Goro,ROGUE,4,RARE,WEAPON,UNG_061
41217,Vilespine Slayer,Journey to Un'Goro,ROGUE,5,EPIC,MINION,UNG_064
41218,"Sherazin, Corpse Flower",Journey to Un'Goro,ROGUE,4,LEGENDARY,MINION,UNG_065
41222,The Caverns Below,Journey to Un'Goro,ROGUE,1,LEGENDARY,SPELL,UNG_067
41241,Tol'vir Stoneshaper,Journey to Un'Goro,NEUTRAL,4,RARE,MINION,UNG_070
41242,Giant Mastodon,Journey to Un'Goro,NEUTRAL,9,COMMON,MINION,UNG_071
41243,Stonehill Defender,Journey to Un'Goro,NEUTRAL,3,RARE,MINION,UNG_072
41216,Biteweed,Journey to Un'Goro,ROGUE,2,EPIC,MINION,UNG_063
41496,Primordial Glyph,Journey to Un'Goro,MAGE,2,EPIC,SPELL,UNG_941
46103,Tainted Zealot,Knights of the Frozen Throne,NEUTRAL,2,COMMON,MINION,ICC_913
45342,Prince Valanar,Knights of the Frozen Throne,NEUTRAL,4,LEGENDARY,MINION,ICC_853
45366,Arfus,Knights of the Frozen Throne,NEUTRAL,4,LEGENDARY,MINION,ICC_854
45377,Hyldnir Frostrider,Knights of the Frozen Throne,NEUTRAL,3,COMMON,MINION,ICC_855
45378,Spellweaver,Knights of the Frozen Throne,NEUTRAL,6,COMMON,MINION,ICC_856
45392,"Bolvar, Fireblood",Knights of the Frozen Throne,PALADIN,5,LEGENDARY,MINION,ICC_858
45307,Necrotic Geist,Knights of the Frozen Throne,NEUTRAL,6,COMMON,MINION,ICC_900
45309,Drakkari Enchanter,Knights of the Frozen Throne,NEUTRAL,3,EPIC,MINION,ICC_901
45314,Mindbreaker,Knights of the Frozen Throne,NEUTRAL,3,RARE,MINION,ICC_902
45328,Wicked Skeleton,Knights of the Frozen Throne,NEUTRAL,4,COMMON,MINION,ICC_904
45329,Bloodworm,Knights of the Frozen Throne,NEUTRAL,5,COMMON,MINION,ICC_905
45975,Spectral Pillager,Knights of the Frozen Throne,ROGUE,6,EPIC,MINION,ICC_910
46101,Keening Banshee,Knights of the Frozen Throne,NEUTRAL,4,RARE,MINION,ICC_911
46102,Corpsetaker,Knights of the Frozen Throne,NEUTRAL,4,EPIC,MINION,ICC_912
45338,Shadowblade,Knights of the Frozen Throne,ROGUE,3,RARE,WEAPON,ICC_850
45321,Sanguine Reveler,Knights of the Frozen Throne,WARLOCK,1,COMMON,MINION,ICC_903
43398,Deathstalker Rexxar,Knights of the Frozen Throne,HUNTER,6,LEGENDARY,HERO,ICC_828
42328,Skelemancer,Knights of the Frozen Throne,NEUTRAL,5,COMMON,MINION,ICC_019
42987,"Thrall, Deathseer",Knights of the Frozen Throne,SHAMAN,5,LEGENDARY,HERO,ICC_481
42391,Unwilling Sacrifice,Knights of the Frozen Throne,WARLOCK,3,RARE,SPELL,ICC_469
42398,Wretched Tiller,Knights of the Frozen Throne,NEUTRAL,1,COMMON,MINION,ICC_468
42394,Deathspeaker,Knights of the Frozen Throne,NEUTRAL,3,COMMON,MINION,ICC_467
42395,Saronite Chain Gang,Knights of the Frozen Throne,NEUTRAL,4,RARE,MINION,ICC_466
42392,Death Revenant,Knights of the Frozen Throne,WARRIOR,5,RARE,MINION,ICC_450
42711,Bearshark,Knights of the Frozen Throne,HUNTER,3,COMMON,MINION,ICC_419
42707,Stitched Tracker,Knights of the Frozen Throne,HUNTER,3,COMMON,MINION,ICC_415
42671,Val'kyr Soulclaimer,Knights of the Frozen Throne,WARRIOR,3,RARE,MINION,ICC_408
42670,Gnomeferatu,Knights of the Frozen Throne,WARLOCK,2,EPIC,MINION,ICC_407
42630,Rotface,Knights of the Frozen Throne,WARRIOR,8,LEGENDARY,MINION,ICC_405
42818,The Lich King,Knights of the Frozen Throne,NEUTRAL,8,LEGENDARY,MINION,ICC_314
43072,Moorabi,Knights of the Frozen Throne,SHAMAN,6,LEGENDARY,MINION,ICC_289
42998,Forge of Souls,Knights of the Frozen Throne,WARRIOR,2,COMMON,SPELL,ICC_281
42909,Corpse Raiser,Knights of the Frozen Throne,NEUTRAL,5,RARE,MINION,ICC_257
42836,Coldwraith,Knights of the Frozen Throne,MAGE,3,COMMON,MINION,ICC_252
42825,Blackguard,Knights of the Frozen Throne,PALADIN,6,EPIC,MINION,ICC_245
42824,Desperate Stand,Knights of the Frozen Throne,PALADIN,2,RARE,SPELL,ICC_244
42822,Corpse Widow,Knights of the Frozen Throne,HUNTER,5,RARE,MINION,ICC_243
42819,Runeforge Haunter,Knights of the Frozen Throne,ROGUE,4,RARE,MINION,ICC_240
42810,Animated Berserker,Knights of the Frozen Throne,WARRIOR,1,COMMON,MINION,ICC_238
42808,Ice Breaker,Knights of the Frozen Throne,SHAMAN,3,RARE,WEAPON,ICC_236
42804,Shadow Essence,Knights of the Frozen Throne,PRIEST,6,RARE,SPELL,ICC_235
42801,Doomerang,Knights of the Frozen Throne,ROGUE,1,EPIC,SPELL,ICC_233
42665,Leeching Poison,Knights of the Frozen Throne,ROGUE,1,COMMON,SPELL,ICC_221
42783,Happy Ghoul,Knights of the Frozen Throne,NEUTRAL,3,RARE,MINION,ICC_700
42784,Skulking Geist,Knights of the Frozen Throne,NEUTRAL,6,EPIC,MINION,ICC_701
42785,Shallow Gravedigger,Knights of the Frozen Throne,NEUTRAL,3,RARE,MINION,ICC_702
42790,Bonemare,Knights of the Frozen Throne,NEUTRAL,8,COMMON,MINION,ICC_705
45308,Embrace Darkness,Knights of the Frozen Throne,PRIEST,6,EPIC,SPELL,ICC_849
43064,Blood-Queen Lana'thel,Knights of the Frozen Throne,WARLOCK,5,LEGENDARY,MINION,ICC_841
43506,Sindragosa,Knights of the Frozen Throne,MAGE,8,LEGENDARY,MINION,ICC_838
43505,Bring It On!,Knights of the Frozen Throne,WARRIOR,2,EPIC,SPELL,ICC_837
43502,Breath of Sindragosa,Knights of the Frozen Throne,MAGE,1,COMMON,SPELL,ICC_836
43439,Hadronox,Knights of the Frozen Throne,DRUID,9,LEGENDARY,MINION,ICC_835
43423,Scourgelord Garrosh,Knights of the Frozen Throne,WARRIOR,8,LEGENDARY,HERO,ICC_834
43419,Frost Lich Jaina,Knights of the Frozen Throne,MAGE,9,LEGENDARY,HERO,ICC_833
43417,Malfurion the Pestilent,Knights of the Frozen Throne,DRUID,7,LEGENDARY,HERO,ICC_832
43415,Bloodreaver Gul'dan,Knights of the Frozen Throne,WARLOCK,10,LEGENDARY,HERO,ICC_831
43408,Shadowreaper Anduin,Knights of the Frozen Throne,PRIEST,8,LEGENDARY,HERO,ICC_830
43406,Uther of the Ebon Blade,Knights of the Frozen Throne,PALADIN,9,LEGENDARY,HERO,ICC_829
42663,Deadscale Knight,Knights of the Frozen Throne,NEUTRAL,1,COMMON,MINION,ICC_220
45341,Prince Taldaram,Knights of the Frozen Throne,NEUTRAL,3,LEGENDARY,MINION,ICC_852
43245,Abominable Bowman,Knights of the Frozen Throne,HUNTER,7,EPIC,MINION,ICC_825
43193,Simulacrum,Knights of the Frozen Throne,MAGE,3,EPIC,SPELL,ICC_823
43127,Chillblade Champion,Knights of the Frozen Throne,PALADIN,4,COMMON,MINION,ICC_820
43051,Meat Wagon,Knights of the Frozen Throne,NEUTRAL,4,EPIC,MINION,ICC_812
43031,Lilian Voss,Knights of the Frozen Throne,ROGUE,4,LEGENDARY,MINION,ICC_811
43029,Deathaxe Punisher,Knights of the Frozen Throne,NEUTRAL,4,EPIC,MINION,ICC_810
43028,Plague Scientist,Knights of the Frozen Throne,ROGUE,3,COMMON,MINION,ICC_809
43025,Crypt Lord,Knights of the Frozen Throne,DRUID,3,COMMON,MINION,ICC_808
43022,Strongshell Scavenger,Knights of the Frozen Throne,DRUID,4,RARE,MINION,ICC_807
42992,Spirit Lash,Knights of the Frozen Throne,PRIEST,2,COMMON,SPELL,ICC_802
42948,Howling Commander,Knights of the Frozen Throne,PALADIN,3,RARE,MINION,ICC_801
42791,Nerubian Unraveler,Knights of the Frozen Throne,NEUTRAL,6,EPIC,MINION,ICC_706
43392,Valeera the Hollow,Knights of the Frozen Throne,ROGUE,9,LEGENDARY,HERO,ICC_827
42327,Phantom Freebooter,Knights of the Frozen Throne,NEUTRAL,4,RARE,MINION,ICC_018
42642,Howlfiend,Knights of the Frozen Throne,WARLOCK,3,COMMON,MINION,ICC_218
42598,Obsidian Statue,Knights of the Frozen Throne,PRIEST,9,EPIC,MINION,ICC_214
42712,Bone Baron,Knights of the Frozen Throne,ROGUE,5,COMMON,MINION,ICC_065
42700,Blood Razor,Knights of the Frozen Throne,WARRIOR,4,COMMON,WEAPON,ICC_064
42698,Mountainfire Armor,Knights of the Frozen Throne,WARRIOR,3,RARE,MINION,ICC_062
42678,Brrrloc,Knights of the Frozen Throne,SHAMAN,2,COMMON,MINION,ICC_058
42676,Cryostasis,Knights of the Frozen Throne,SHAMAN,2,EPIC,SPELL,ICC_056
42658,Drain Soul,Knights of the Frozen Throne,WARLOCK,2,COMMON,SPELL,ICC_055
42656,Spreading Plague,Knights of the Frozen Throne,DRUID,6,RARE,SPELL,ICC_054
42652,Play Dead,Knights of the Frozen Throne,HUNTER,1,COMMON,SPELL,ICC_052
42651,Druid of the Swarm,Knights of the Frozen Throne,DRUID,2,RARE,MINION,ICC_051
42649,Webweave,Knights of the Frozen Throne,DRUID,5,COMMON,SPELL,ICC_050
42648,Toxic Arrow,Knights of the Frozen Throne,HUNTER,2,EPIC,SPELL,ICC_049
42615,Fatespinner,Knights of the Frozen Throne,DRUID,5,EPIC,MINION,ICC_047
42471,Defile,Knights of the Frozen Throne,WARLOCK,2,RARE,SPELL,ICC_041
42469,Dark Conviction,Knights of the Frozen Throne,PALADIN,2,COMMON,SPELL,ICC_039
42467,Righteous Protector,Knights of the Frozen Throne,PALADIN,1,COMMON,MINION,ICC_038
42462,Arrogant Crusader,Knights of the Frozen Throne,PALADIN,4,RARE,MINION,ICC_034
42446,Venomancer,Knights of the Frozen Throne,NEUTRAL,5,COMMON,MINION,ICC_032
42445,Night Howler,Knights of the Frozen Throne,NEUTRAL,4,COMMON,MINION,ICC_031
42442,Cobalt Scalebane,Knights of the Frozen Throne,NEUTRAL,5,COMMON,MINION,ICC_029
42440,Sunborne Val'kyr,Knights of the Frozen Throne,NEUTRAL,5,COMMON,MINION,ICC_028
42439,Bone Drake,Knights of the Frozen Throne,NEUTRAL,6,RARE,MINION,ICC_027
42438,Grim Necromancer,Knights of the Frozen Throne,NEUTRAL,4,COMMON,MINION,ICC_026
42422,Rattling Rascal,Knights of the Frozen Throne,NEUTRAL,4,EPIC,MINION,ICC_025
42338,Snowflipper Penguin,Knights of the Frozen Throne,NEUTRAL,0,COMMON,MINION,ICC_023
42320,Exploding Bloatbat,Knights of the Frozen Throne,HUNTER,4,RARE,MINION,ICC_021
42714,Vryghoul,Knights of the Frozen Throne,NEUTRAL,3,COMMON,MINION,ICC_067
42716,Ice Walker,Knights of the Frozen Throne,MAGE,2,RARE,MINION,ICC_068
42718,Ghastly Conjurer,Knights of the Frozen Throne,MAGE,4,RARE,MINION,ICC_069
42735,Light's Sorrow,Knights of the Frozen Throne,PALADIN,4,EPIC,WEAPON,ICC_071
42597,Eternal Servitude,Knights of the Frozen Throne,PRIEST,4,RARE,SPELL,ICC_213
42596,Acolyte of Agony,Knights of the Frozen Throne,PRIEST,3,COMMON,MINION,ICC_212
42574,Shadow Ascendant,Knights of the Frozen Throne,PRIEST,2,COMMON,MINION,ICC_210
42566,Devour Mind,Knights of the Frozen Throne,PRIEST,5,RARE,SPELL,ICC_207
42565,Treachery,Knights of the Frozen Throne,WARLOCK,3,EPIC,SPELL,ICC_206
42563,Professor Putricide,Knights of the Frozen Throne,HUNTER,4,LEGENDARY,MINION,ICC_204
42560,Roll the Bones,Knights of the Frozen Throne,ROGUE,2,RARE,SPELL,ICC_201
42525,Venomstrike Trap,Knights of the Frozen Throne,HUNTER,2,RARE,SPELL,ICC_200
42782,Ticking Abomination,Knights of the Frozen Throne,NEUTRAL,4,RARE,MINION,ICC_099
42781,Tomb Lurker,Knights of the Frozen Throne,NEUTRAL,5,EPIC,MINION,ICC_098
42780,Grave Shambler,Knights of the Frozen Throne,NEUTRAL,4,COMMON,MINION,ICC_097
42779,Furnacefire Colossus,Knights of the Frozen Throne,NEUTRAL,6,EPIC,MINION,ICC_096
42633,Archbishop Benedictus,Knights of the Frozen Throne,PRIEST,7,LEGENDARY,MINION,ICC_215
42777,Fallen Sun Cleric,Knights of the Frozen Throne,NEUTRAL,2,COMMON,MINION,ICC_094
42773,Acherus Veteran,Knights of the Frozen Throne,NEUTRAL,1,COMMON,MINION,ICC_092
42766,Dead Man's Hand,Knights of the Frozen Throne,WARRIOR,2,EPIC,SPELL,ICC_091
42763,Ice Fishing,Knights of the Frozen Throne,SHAMAN,2,COMMON,SPELL,ICC_089
42762,Voodoo Hexxer,Knights of the Frozen Throne,SHAMAN,5,RARE,MINION,ICC_088
42760,Glacial Mysteries,Knights of the Frozen Throne,MAGE,8,EPIC,SPELL,ICC_086
42759,Ultimate Infestation,Knights of the Frozen Throne,DRUID,10,EPIC,SPELL,ICC_085
42756,Doomed Apprentice,Knights of the Frozen Throne,MAGE,3,RARE,MINION,ICC_083
42754,Frozen Clone,Knights of the Frozen Throne,MAGE,3,COMMON,SPELL,ICC_082
42750,Drakkari Defender,Knights of the Frozen Throne,SHAMAN,3,COMMON,MINION,ICC_081
42748,Gnash,Knights of the Frozen Throne,DRUID,3,COMMON,SPELL,ICC_079
42747,Avalanche,Knights of the Frozen Throne,SHAMAN,4,RARE,SPELL,ICC_078
42743,Despicable Dreadlord,Knights of the Frozen Throne,WARLOCK,5,RARE,MINION,ICC_075
42775,Tuskarr Fisherman,Knights of the Frozen Throne,NEUTRAL,2,COMMON,MINION,ICC_093
42765,Snowfury Giant,Knights of the Frozen Throne,SHAMAN,11,EPIC,MINION,ICC_090
45340,Prince Keleseth,Knights of the Frozen Throne,NEUTRAL,2,LEGENDARY,MINION,ICC_851
47035,Kingsbane,Kobolds & Catacombs,ROGUE,1,LEGENDARY,WEAPON,LOOT_542
43473,Lone Champion,Kobolds & Catacombs,NEUTRAL,3,RARE,MINION,LOOT_124
43474,Stoneskin Basilisk,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_125
43483,Arcane Tyrant,Kobolds & Catacombs,NEUTRAL,5,EPIC,MINION,LOOT_130
43485,Green Jelly,Kobolds & Catacombs,NEUTRAL,5,COMMON,MINION,LOOT_131
43486,Dragonslayer,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_132
43489,Toothy Chest,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_134
43493,Sneaky Devil,Kobolds & Catacombs,NEUTRAL,4,COMMON,MINION,LOOT_136
43494,Sleepy Dragon,Kobolds & Catacombs,NEUTRAL,9,COMMON,MINION,LOOT_137
43507,Hoarding Dragon,Kobolds & Catacombs,NEUTRAL,4,COMMON,MINION,LOOT_144
43515,Corridor Creeper,Kobolds & Catacombs,NEUTRAL,7,EPIC,MINION,LOOT_149
43517,Furbolg Mossbinder,Kobolds & Catacombs,NEUTRAL,5,RARE,MINION,LOOT_150
43523,Boisterous Bard,Kobolds & Catacombs,NEUTRAL,3,COMMON,MINION,LOOT_152
43526,Violet Wurm,Kobolds & Catacombs,NEUTRAL,8,COMMON,MINION,LOOT_153
43528,Gravelsnout Knight,Kobolds & Catacombs,NEUTRAL,1,RARE,MINION,LOOT_154
45195,Carnivorous Cube,Kobolds & Catacombs,NEUTRAL,5,EPIC,MINION,LOOT_161
45263,Sonya Shadowdancer,Kobolds & Catacombs,ROGUE,3,LEGENDARY,MINION,LOOT_165
45265,Fungalmancer,Kobolds & Catacombs,NEUTRAL,5,COMMON,MINION,LOOT_167
45547,Feral Gibberer,Kobolds & Catacombs,NEUTRAL,1,RARE,MINION,LOOT_218
45546,To My Side!,Kobolds & Catacombs,HUNTER,6,EPIC,SPELL,LOOT_217
45539,Lynessa Sunsorrow,Kobolds & Catacombs,PALADIN,7,LEGENDARY,MINION,LOOT_216
45535,Evasion,Kobolds & Catacombs,ROGUE,2,EPIC,SPELL,LOOT_214
45531,Elven Minstrel,Kobolds & Catacombs,ROGUE,4,RARE,MINION,LOOT_211
45529,Sudden Betrayal,Kobolds & Catacombs,ROGUE,2,COMMON,SPELL,LOOT_210
43469,Corrosive Sludge,Kobolds & Catacombs,NEUTRAL,5,COMMON,MINION,LOOT_122
45528,Dragon Soul,Kobolds & Catacombs,PRIEST,3,LEGENDARY,WEAPON,LOOT_209
45519,Lesser Mithril Spellstone,Kobolds & Catacombs,WARRIOR,7,RARE,SPELL,LOOT_203
46892,Shimmering Courser,Kobolds & Catacombs,NEUTRAL,4,EPIC,MINION,LOOT_193
45353,Twilight's Call,Kobolds & Catacombs,PRIEST,3,RARE,SPELL,LOOT_187
45287,Silver Vanguard,Kobolds & Catacombs,NEUTRAL,7,COMMON,MINION,LOOT_184
45271,Dragon's Fury,Kobolds & Catacombs,MAGE,5,EPIC,SPELL,LOOT_172
45269,Raven Familiar,Kobolds & Catacombs,MAGE,2,COMMON,MINION,LOOT_170
45520,Cheat Death,Kobolds & Catacombs,ROGUE,2,COMMON,SPELL,LOOT_204
43465,Ebon Dragonsmith,Kobolds & Catacombs,NEUTRAL,4,RARE,MINION,LOOT_118
43463,Wax Elemental,Kobolds & Catacombs,NEUTRAL,1,COMMON,MINION,LOOT_117
43453,Scorp-o-matic,Kobolds & Catacombs,NEUTRAL,2,RARE,MINION,LOOT_111
43294,Branching Paths,Kobolds & Catacombs,DRUID,4,EPIC,SPELL,LOOT_054
43288,Lesser Jasper Spellstone,Kobolds & Catacombs,DRUID,1,RARE,SPELL,LOOT_051
43284,Ironwood Golem,Kobolds & Catacombs,DRUID,4,COMMON,MINION,LOOT_048
43282,Barkskin,Kobolds & Catacombs,DRUID,1,COMMON,SPELL,LOOT_047
43277,Bladed Gauntlet,Kobolds & Catacombs,WARRIOR,2,EPIC,WEAPON,LOOT_044
43272,Lesser Amethyst Spellstone,Kobolds & Catacombs,WARLOCK,4,RARE,SPELL,LOOT_043
43304,Astral Tiger,Kobolds & Catacombs,DRUID,4,EPIC,MINION,LOOT_056
43269,Kobold Barbarian,Kobolds & Catacombs,WARRIOR,3,RARE,MINION,LOOT_041
43228,Fal'dorei Strider,Kobolds & Catacombs,ROGUE,4,EPIC,MINION,LOOT_026
43133,Hooked Reaver,Kobolds & Catacombs,WARLOCK,4,RARE,MINION,LOOT_018
43128,Dark Pact,Kobolds & Catacombs,WARLOCK,1,COMMON,SPELL,LOOT_017
43122,Kobold Librarian,Kobolds & Catacombs,WARLOCK,1,COMMON,MINION,LOOT_014
43121,Vulgar Homunculus,Kobolds & Catacombs,WARLOCK,2,COMMON,MINION,LOOT_013
43112,Psychic Scream,Kobolds & Catacombs,PRIEST,7,EPIC,SPELL,LOOT_008
43237,Cavern Shinyfinder,Kobolds & Catacombs,ROGUE,2,COMMON,MINION,LOOT_033
